ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20060412005639I,"[{""text"": ""HYDRAULIC LINE LOCATED OVER THE NUMBER ONE ENGINE JET PIPE RUPTURED."", ""role"": ""Maintenance"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - Maintenance Personnel"", ""Complacency - Maintenance Personnel""], ""operator_physical"": [""Physical Fatigue - Maintenance Personnel""], ""personnel_crm"": [""Failed to Communicate - Maintenance Personnel""], ""situational_tech"": [""Equipment Design - Hydraulic System Design""], ""unsafe_violation"": [""HYDRAULIC LINE LOCATED OVER THE NUMBER ONE ENGINE JET PIPE RUPTURED.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""HYDRAULIC LINE LOCATED OVER THE NUMBER ONE ENGINE JET PIPE RUPTURED.""}]",success
20060322011189I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""CREW ELECTED TO CONTINUE WITH THE FLIGHT TO ALB.""}]",success
20060309002569I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20060313011099A,"[{""text"": ""Dropped a stroller while descending a ladder"", ""role"": ""Ground Agent"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Ground Agent""], ""operator_physical"": [""Physical Fatigue - Ground Agent""], ""unsafe_skill"": [""Dropped a stroller while descending a ladder (Ground Agent)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""Dropped a stroller while descending a ladder""}]",success
20060420009199I,"[{""text"": ""STRUCK BRAKE WHILE TAXIING TO RUNWAY 17"", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""STRUCK BRAKE WHILE TAXIING TO RUNWAY 17""}]",success
20060405004369I,[],"{""operator_mental"": [""Loss of Situational Awareness - Aircrew""], ""operator_limits"": [""Insufficient Reaction Time - Aircrew""], ""unsafe_decision"": [""Exceeded Ability - Pilot""]}",[],success
20060322003709I,"[{""text"": ""SHUT DOWN THE NUMBER TWO ENGINE AND RETURNED TO OMAHA."", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""SHUT DOWN THE NUMBER TWO ENGINE AND RETURNED TO OMAHA.""}]",success
20060412013339I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Aircrew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Aircrew""], ""operator_physical"": [""Physical Fatigue - Aircrew""], ""personnel_crm"": [""Failed to Communicate - Aircrew""], ""unsafe_skill"": [""Omitted Checklist Step - Aircrew""]}",[],success
20060502023139I,"[{""text"": ""Improper Procedure; Pilot"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_decision"": [""Improper Procedure; Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""AIRCRAFT BEGAN TO VEER TO THE RIGHT. THE AIRCRAFT EVENTUALLY DEPARTED THE RIGHT SIDE OF THE RUNWAY COMING TO REST IN THE GRASS""}]",success
20060430010269I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""CREW HAD NO ROLL CONTROL. BOTH YOKES HELD FIRMLY.""}]",success
20060405005649I,"[{""text"": ""Declared an emergency due to smoke in the cabin."", ""role"": ""Flight crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Crew""], ""personnel_crm"": [""Failed to Communicate - Flight Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency - Flight crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Declared an emergency due to smoke in the cabin.""}]",success
20060430015329I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""The crew noted high ITT temperature along with light smoke coming from the left engine. The engine fire shut-off was pulled and both engine fire extinguishers were discharged and evacuation was commenced.""}]",success
20060305002619I,"[{""text"": ""Declared an emergency due to flap failure"", ""role"": ""Flight crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Flight crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Declared an emergency due to flap failure""}]",success
20060622015359I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Crew""], ""personnel_crm"": [""Failed to Communicate - Ground Personnel""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""ELECTRICAL_POWER_WAS_TURNED_OFF_AND_DISCONNECTED.""}]",success
20060617011669I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""RECEIVED INFORMATION FROM DAILY REPORT IDENTIFYING THIS AIRCRAFT AS HAVING RETURNED TO SFO SHORTLY AFTER TAKE-OFF DUE TO SMOKE INSIDE THE CABIN OR COCKPIT.""}]",success
20060620013139I,"[{""text"": ""INLET HEAT WAS DEFFERED UNDER MEL 30-20-1-1(B)"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Improper Procedure - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""INLET HEAT WAS DEFFERED UNDER MEL 30-20-1-1(B)""}]",success
20060509006759I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""THE CREW DECLARED AN EMERGENCY AND ASKED PIT APPROACH FOR THE NEAREST SUITABLE AIRPORT. THE CREW DIVERTED INTO LATROBE, PA (LBE) AND LANDED SAFELY AROUND 9:00 AM LOCAL.""}]",success
20060608028149A,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Maintenance Crew"", ""Complacency - Maintenance Crew""], ""situational_tech"": [""Equipment Design - Taxiway Covering Material""], ""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""WORK WAS BEING ACCOMPLISHED ON THE TAXIWAY THE NIGHT BEFORE THE INCIDENT. WORK AREA WAS COVERED WITH A LIGHTWEIGHT METAL PLATE DURING THE DAYTIME AIRPORT OPERATIONS.""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""AS THE AIRCRAFT TAXIED OUT FOR DEPARTURE, THE PLATE WAS LIFTED UP BY THE EXHAUST OF THE AIRCRAFT'S ENGINE, AND STRUCK THE R/H HORIZONTAL STABILIZER.""}]",success
20060617010579I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Maintenance personnel (contractor)"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Maintenance personnel (contractor)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""MAINTENANCE PERSONNEL (CONTRACTOR) FOUND A PIECE OF THE TURBO FAN BLADES SEPARATOR (FILLET) STUCK BETWEEN THE BLADES AND THE COWLING.""}]",success
20060530010479A,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Crew""], ""personnel_crm"": [""Failed to Communicate - Flight Crew""], ""unsafe_skill"": [""Omitted Checklist Step - Flight Crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Omitted Checklist Step CO_OCCURS_WITH Nose landing gear remained in the up/retracted position.""}]",success
20060521009329I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20060608009889I,"[{""text"": ""Number one engine failure due to a loud bang and vibration during climb at 8000 ft."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""NUMBER ONE ENGINE WAS SHUT DOWN AND AN EMERGENCY WAS DECLARED.""}]",success
20060525022039I,"[{""text"": ""Encountered an APU fire warning light"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_perception""}]","{""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Encountered an APU fire warning light""}]",success
20060610010719I,"[{""text"": ""Overheated and caught on fire upon landing"", ""role"": ""Maintenance"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Overheated and caught on fire upon landing""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Overheated and caught on fire upon landing""}]",success
20060616015409I,[],"{""operator_mental"": [""Complacency - Operator""], ""operator_physical"": [""Fatigue - Operator""], ""unsafe_violation"": [""SUPPLEMENTAL AIRCONDITIONING MOTOR OVERHEATED. AIRCARRIER SUBMITTED SDR.""]}",[],success
20060619021609I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}",[],success
20060619023239I,"[{""text"": ""Loss of cabin pressurization during cruise flight"", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Personnel""], ""situational_tech"": [""Equipment Design - Pressurization System""], ""unsafe_decision"": [""Misdiagnosed Emergency - crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""THE CREW DIVERTED AND LANDED ON RUNWAY 24 DUE TO A LOSS OF CABIN PRESSURIZATION DURING CRUISE FLIGHT.""}]",success
20060517009699I,"[{""text"": ""Engine stalling multiple times at airspeed 270 @ 20,000 ft."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Engine stalling multiple times at airspeed 270 @ 20,000 ft.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""THE CREW DECLARED AN EMERGENCY, RETARDED THE #2 ENGINE TO IDLE, AND DIVERTED TO ONT.""}]",success
20060513009679I,"[{""text"": ""The aft cargo door warning light illuminated during the flight from DEN to ONT."", ""role"": ""Maintenance"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""situational_tech"", ""evidence"": ""THE AFT CARGO DOOR WARNING LIGHT ILLUMINATED DURING THE FLIGHT FROM DEN TO ONT.""}]",success
20060620015669I,"[{""text"": ""FLAPS FAILED AT 23 DEGREES"", ""role"": ""Maintenance"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""FLAPS FAILED AT 23 DEGREES""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""situational_tech"", ""evidence"": ""FLAPS FAILED AT 23 DEGREES""}]",success
20060618013309I,"[{""text"": ""HYDRAULIC FAILURE"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""HYDRAULIC FAILURE""}]",success
20060524007919I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""CREW REPORTED SMOKE IN THE COCKPIT, AIRCRAFT LANDED WITHOUT INCIDENT. ALL PASSENGERS WERE DEPLANED ON TAXIWAY 32 THROUGH THE MAIN CABIN DOOR""}]",success
20060610010729I,"[{""text"": ""Main landing gear wheel assembly missing."", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_violation"": [""Failed to prepare for flight""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Main landing gear wheel assembly missing.""}]",success
20060801015569I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Flight Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20060707014229A,"[{""text"": ""REQUESTED PRIORITY HANDLING TO DENVER DUE TO THE INJURED PASSENGER."", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""REQUESTED PRIORITY HANDLING TO DENVER DUE TO THE INJURED PASSENGER.""}]",success
20060707013689I,"[{""text"": ""Reported an unspecified mechanical problem while inbound."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency - pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""THE AIRCRAFT LANDED ON RUNWAY 10L AFTER REPORTING AN UNSPECIFIED MECHANICAL PROBLEM WHILE INBOUND.""}]",success
20060706013349I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to complete the required checklist step for securing the engine side cowling.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""personnel_readiness"", ""evidence"": ""MAINTENANCE HAD BEEN CONDUCTED ON THE AIRCRAFT ON JULY 5, 2006, THE DAY BEFORE THIS INCIDENT OCCURRED. THE NORTHWEST AIRLINES (NWAA) CMO WILL CONDUCT THE ENFORCEMENT INVESTIGATION.""}]",success
20060701017499I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""operator_physical"": [""Medical Illness - First Officer""], ""personnel_crm"": [""Failed to Communicate - Captain""], ""unsafe_decision"": [""Misdiagnosed Emergency (Captain)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""CAPTAIN DECLARED A MEDICAL EMERGENCY, INFORMED ATC HE WAS SINGLE PILOT STATUS AND NEEDED TO DIVERT TO ATLANTA.""}]",success
20060626012369I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""PAX HAD HEAT AND EAR INJURIES""}]",success
20060702021959I,"[{""text"": ""The nose gear would not lock in the up retracted position after takeoff."", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency - crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""THE CREW OBSERVED THAT THE NOSE GEAR WOULD NOT LOCK IN THE UP RETRACTED POSITION AFTER TAKEOFF. THE CREW RETURNED TO RUNWAY 33 WITHOUT FURTHER INCIDENT.""}]",success
